date,C5TC (182),C5TC,BCI,C16_182,C3,C5,C3-TCE,C5-TCE,C3_minus_C5,C3_div_C5,C3_TCE_minus_C5_TCE,C3_TCE_div_C5_TCE,C3_TCE_div_C5TC_182,C5_TCE_div_C5TC_182,C10_182,C14_182,C17,C17-TCE,C18_182,C2,C2-TCE,C7,C8_182,C9_182,fetch_time
2023-01-02,,,,,,,,,,,,,,,,,,,,,,,,,2026-07-20T16:03:09Z
2023-01-03,,,,,18.961,7.43,9847.0,8530.0,11.530999999999999,2.551951547779273,1317.0,1.1543962485345838,,,,,13.822,9509.0,,10.75,15688.0,11.906,,,2026-07-20T16:03:09Z
2023-01-04,,,,,18.544,7.17,9963.0,7996.0,11.374,2.5863319386331938,1967.0,1.2459979989994998,,,,,13.567,9738.0,,10.444,15153.0,11.628,,,2026-07-20T16:03:09Z
2023-01-05,,,,,18.456,7.205,10738.0,8974.0,11.251,2.561554476058293,1764.0,1.1965678627145087,,,,,13.539,10575.0,,10.288,15425.0,11.45,,,2026-07-20T16:03:09Z
2023-01-06,,,,,18.344,7.14,10112.0,8301.0,11.204,2.569187675070028,1811.0,1.2181664859655463,,,,,13.794,10859.0,,10.05,14144.0,11.489,,,2026-07-20T16:03:09Z
2023-01-09,,,,,18.906,7.4,11497.0,9859.0,11.505999999999998,2.5548648648648644,1638.0,1.1661426108124555,,,,,14.072,11859.0,,10.125,14344.0,11.611,,,2026-07-20T16:03:09Z
2023-01-10,,,,,18.583,7.11,10988.0,8489.0,11.472999999999999,2.613642756680731,2499.0,1.2943809635999528,,,,,13.872,11454.0,,9.95,13591.0,11.511,,,2026-07-20T16:03:09Z
2023-01-11,,,,,18.028,6.99,9804.0,7803.0,11.037999999999998,2.579113018597997,2001.0,1.2564398308342946,,,,,13.533,10474.0,,9.831,12983.0,11.272,,,2026-07-20T16:03:09Z
2023-01-12,,,,,17.789,7.1,8641.0,7781.0,10.689000000000002,2.5054929577464793,860.0,1.1105256393779719,,,,,13.194,8914.0,,9.269,10188.0,10.889,,,2026-07-20T16:03:09Z
2023-01-13,,,,,17.708,7.18,7731.0,7555.0,10.527999999999999,2.4662952646239553,176.0,1.0232958305757776,,,,,12.644,6740.0,,8.944,8285.0,10.728,,,2026-07-20T16:03:09Z
2023-01-16,,,,,17.828,7.48,7424.0,8627.0,10.347999999999999,2.383422459893048,-1203.0,0.8605540744175264,,,,,12.639,6205.0,,8.888,7668.0,10.761,,,2026-07-20T16:03:09Z
2023-01-17,,,,,17.928,7.19,7513.0,7057.0,10.738,2.49346314325452,456.0,1.0646166926456002,,,,,12.609,6021.0,,8.806,7355.0,10.633,,,2026-07-20T16:03:09Z
2023-01-18,,,,,17.767,6.895,6692.0,5128.0,10.872,2.576794778825236,1564.0,1.3049921996879874,,,,,12.57,5434.0,,8.606,6381.0,10.35,,,2026-07-20T16:03:09Z
2023-01-19,,,,,17.3,6.705,5523.0,3952.0,10.595,2.580164056674124,1571.0,1.3975202429149798,,,,,12.428,4822.0,,8.344,5002.0,9.828,,,2026-07-20T16:03:09Z
2023-01-20,,,,,16.972,6.65,4807.0,3613.0,10.322000000000001,2.5521804511278194,1194.0,1.330473290893994,,,,,12.228,4227.0,,8.188,4718.0,9.528,,,2026-07-20T16:03:09Z
2023-01-23,,,,,16.838,6.645,3940.0,3080.0,10.193000000000001,2.5339352896914975,860.0,1.2792207792207793,,,,,12.15,3442.0,,8.1,3763.0,9.383,,,2026-07-20T16:03:09Z
2023-01-24,,,,,16.75,6.635,3223.0,2571.0,10.115,2.5244913338357198,652.0,1.2535978218591988,,,,,12.056,2672.0,,8.025,3078.0,9.233,,,2026-07-20T16:03:09Z
2023-01-25,,,,,16.739,6.445,3172.0,1577.0,10.294,2.5972071373157486,1595.0,2.01141407736208,,,,,11.956,2379.0,,7.975,2971.0,9.128,,,2026-07-20T16:03:09Z
2023-01-26,,,,,16.689,6.28,3103.0,761.0,10.408999999999999,2.657484076433121,2342.0,4.077529566360052,,,,,11.917,2305.0,,7.888,2922.0,8.739,,,2026-07-20T16:03:09Z
2023-01-27,,,,,16.883,6.3,3051.0,497.0,10.582999999999998,2.67984126984127,2554.0,6.138832997987928,,,,,11.928,1916.0,,7.831,2380.0,8.567,,,2026-07-20T16:03:09Z
2023-01-30,,,,,16.811,6.365,2978.0,886.0,10.446,2.6411626080125687,2092.0,3.36117381489842,,,,,11.889,1879.0,,7.881,2773.0,8.522,,,2026-07-20T16:03:09Z
2023-01-31,,,,,16.75,6.36,3203.0,1152.0,10.39,2.633647798742138,2051.0,2.7803819444444446,,,,,11.839,2080.0,,7.819,2808.0,8.517,,,2026-07-20T16:03:09Z
2023-02-01,,,,,16.622,6.33,3119.0,1141.0,10.292,2.625908372827804,1978.0,2.733567046450482,,,,,11.744,1990.0,,7.369,1031.0,8.433,,,2026-07-20T16:03:09Z
2023-02-02,,,,,16.193,6.39,2302.0,1472.0,9.803,2.5341158059467923,830.0,1.5638586956521738,,,,,11.594,1623.0,,7.094,-212.0,8.344,,,2026-07-20T16:03:09Z
2023-02-03,,,,,16.06,6.375,3086.0,2278.0,9.684999999999999,2.5192156862745096,808.0,1.3546971027216856,,,,,11.589,2616.0,,6.969,-10.0,8.283,,,2026-07-20T16:03:09Z
2023-02-06,,,,,16.0,6.315,3324.0,2272.0,9.684999999999999,2.5336500395882817,1052.0,1.4630281690140845,,,,,11.511,2752.0,,6.813,-224.0,8.2,,,2026-07-20T16:03:09Z
2023-02-07,,,,,16.417,6.26,4433.0,2233.0,10.157000000000002,2.6225239616613423,2200.0,1.9852216748768472,,,,,11.617,3307.0,,6.788,175.0,8.2,,,2026-07-20T16:03:09Z
2023-02-08,,,,,16.567,6.27,3998.0,1668.0,10.297,2.642264752791069,2330.0,2.3968824940047964,,,,,11.7,2824.0,,6.769,-622.0,8.239,,,2026-07-20T16:03:09Z
2023-02-09,,,,,16.611,6.02,3700.0,69.0,10.591000000000001,2.7593023255813955,3631.0,53.6231884057971,,,,,11.889,2952.0,,6.756,-988.0,8.233,,,2026-07-20T16:03:09Z
2023-02-10,,,,,16.683,6.2,3861.0,1003.0,10.483,2.6908064516129033,2858.0,3.8494516450648057,,,,,11.911,3029.0,,6.788,-963.0,8.311,,,2026-07-20T16:03:09Z
2023-02-13,,,,,16.683,6.325,3684.0,1490.0,10.358,2.6376284584980234,2194.0,2.47248322147651,,,,,11.967,3006.0,,6.869,-955.0,8.406,,,2026-07-20T16:03:09Z
2023-02-14,,,,,16.428,6.305,3408.0,1580.0,10.123000000000001,2.605551149881047,1828.0,2.1569620253164556,,,,,11.906,3064.0,,6.806,-1162.0,7.578,,,2026-07-20T16:03:09Z
2023-02-15,,,,,16.3,6.165,3432.0,1099.0,10.135000000000002,2.6439578264395784,2333.0,3.1228389444949953,,,,,11.861,3211.0,,6.675,-1451.0,7.489,,,2026-07-20T16:03:09Z
2023-02-16,,,,,16.172,6.077,3781.0,1159.0,10.095,2.6611815040315947,2622.0,3.262295081967213,,,,,11.772,3555.0,,6.563,-1451.0,7.411,,,2026-07-20T16:03:09Z
2023-02-17,,,,,16.111,6.062,3671.0,1091.0,10.049,2.6577037281425273,2580.0,3.3648029330889093,,,,,11.667,3287.0,,6.519,-1590.0,7.367,,,2026-07-20T16:03:09Z
2023-02-20,,,,,16.05,6.115,4657.0,2293.0,9.935,2.6246933769419463,2364.0,2.0309638028783255,,,,,11.589,4145.0,,6.5,-1045.0,7.378,,,2026-07-20T16:03:09Z
2023-02-21,,,,,16.072,6.13,4651.0,2328.0,9.942,2.6218597063621534,2323.0,1.997852233676976,,,,,11.561,4023.0,,6.525,-996.0,7.417,,,2026-07-20T16:03:09Z
2023-02-22,,,,,16.3,6.295,5674.0,3652.0,10.005,2.589356632247816,2022.0,1.5536692223439212,,,,,11.683,4896.0,,6.525,-792.0,7.644,,,2026-07-20T16:03:09Z
2023-02-23,,,,,16.889,6.805,7547.0,6852.0,10.084,2.4818515797207934,695.0,1.1014302393461763,,,,,11.967,6330.0,,6.694,338.0,7.944,,,2026-07-20T16:03:09Z
2023-02-24,,,,,17.067,6.825,7572.0,6679.0,10.242,2.5006593406593405,893.0,1.13370265009732,,,,,12.033,6191.0,,6.806,505.0,8.122,,,2026-07-20T16:03:09Z
2023-02-27,,,,,17.122,7.07,7533.0,7803.0,10.052,2.4217821782178217,-270.0,0.9653979238754326,,,,,12.094,6209.0,,6.969,865.0,8.239,,,2026-07-20T16:03:09Z
2023-02-28,,,,,17.144,7.073,7823.0,8026.0,10.070999999999998,2.4238654036476737,-203.0,0.9747072015948168,,,,,12.106,6478.0,,7.113,1482.0,8.272,,,2026-07-20T16:03:09Z
2023-03-01,,7703.0,929.0,,17.825,7.45,8544.0,9423.0,10.375,2.3926174496644292,-879.0,0.906717605858007,,,,,12.575,7118.0,,7.569,2829.0,8.622,,,2026-07-20T16:03:09Z
2023-03-02,,8296.0,1000.0,,18.122,7.375,9130.0,9041.0,10.747,2.457220338983051,89.0,1.0098440438004646,,,,,12.656,7332.0,,7.931,4262.0,8.789,,,2026-07-20T16:03:09Z
2023-03-03,,9910.0,1195.0,,18.75,7.75,10202.0,10811.0,11.0,2.4193548387096775,-609.0,0.9436684858014984,,,,,13.15,8475.0,,8.475,6130.0,9.383,,,2026-07-20T16:03:09Z
2023-03-06,,11026.0,1329.0,,19.033,8.09,10829.0,12602.0,10.943000000000001,2.3526576019777505,-1773.0,0.8593080463418505,,,,,13.606,9746.0,,8.781,7214.0,9.678,,,2026-07-20T16:03:09Z
2023-03-07,,12201.0,1471.0,,19.344,8.06,11522.0,12516.0,11.284,2.4,-994.0,0.9205816554809844,,,,,13.878,10540.0,,8.988,7792.0,10.333,,,2026-07-20T16:03:09Z
2023-03-08,,12851.0,1550.0,,19.367,8.065,11794.0,12733.0,11.302000000000001,2.4013639181649102,-939.0,0.9262546139951308,,,,,14.139,11447.0,,9.075,8478.0,10.761,,,2026-07-20T16:03:09Z
2023-03-09,,13783.0,1662.0,,19.656,8.27,12730.0,14086.0,11.386,2.3767835550181378,-1356.0,0.9037342041743576,,,,,14.372,12414.0,,9.306,9849.0,11.133,,,2026-07-20T16:03:09Z
2023-03-10,,14466.0,1744.0,,19.872,8.375,12978.0,14471.0,11.497,2.3727761194029853,-1493.0,0.8968281390366941,,,,,14.65,12977.0,,9.488,10397.0,11.306,,,2026-07-20T16:03:09Z
2023-03-13,,15099.0,1821.0,,20.156,8.495,13756.0,15266.0,11.661,2.3726898175397295,-1510.0,0.9010873837285471,,,,,15.1,14374.0,,9.65,11213.0,11.506,,,2026-07-20T16:03:09Z
2023-03-14,,17500.0,2110.0,,21.422,9.175,16471.0,18915.0,12.247,2.334822888283379,-2444.0,0.8707903780068729,,,,,16.244,17604.0,,10.075,13210.0,12.067,,,2026-07-20T16:03:09Z
2023-03-15,,17453.0,2104.0,,21.38,9.083,16537.0,18571.0,12.296999999999999,2.353847847627436,-2034.0,0.8904743955629746,,,,,16.259,17786.0,,10.15,13982.0,12.056,,,2026-07-20T16:03:09Z
2023-03-16,,16387.0,1976.0,,20.694,8.625,16783.0,17586.0,12.068999999999999,2.399304347826087,-803.0,0.9543386784942568,,,,,15.906,18392.0,,9.969,14805.0,11.511,,,2026-07-20T16:03:09Z
2023-03-17,,15867.0,1913.0,,20.589,8.755,16131.0,17874.0,11.833999999999998,2.351684751570531,-1743.0,0.9024840550520309,,,,,15.922,18007.0,,9.919,14237.0,11.05,,,2026-07-20T16:03:09Z
2023-03-20,,16134.0,1945.0,,20.622,9.095,16187.0,19598.0,11.527,2.267399670148433,-3411.0,0.825951627717114,,,,,16.0,18203.0,,9.85,13942.0,10.75,,,2026-07-20T16:03:09Z
2023-03-21,,15601.0,1881.0,,20.206,8.85,15692.0,18625.0,11.356,2.2831638418079097,-2933.0,0.842523489932886,,,,,15.578,17402.0,,9.744,13782.0,10.572,,,2026-07-20T16:03:09Z
2023-03-22,,14528.0,1752.0,,19.556,8.545,13945.0,16678.0,11.011000000000001,2.288589818607373,-2733.0,0.8361314306271735,,,,,14.956,15314.0,,9.45,11940.0,10.139,,,2026-07-20T16:03:09Z
2023-03-23,,15396.0,1856.0,,20.178,8.928,14866.0,18373.0,11.25,2.26008064516129,-3507.0,0.8091220813149731,,,,,15.161,15561.0,,9.663,12417.0,10.3,,,2026-07-20T16:03:09Z
2023-03-24,,15611.0,1882.0,,20.45,8.85,15284.0,17875.0,11.6,2.310734463276836,-2591.0,0.8550489510489511,,,,,15.322,15872.0,,9.713,12481.0,10.4,,,2026-07-20T16:03:09Z
2023-03-27,,14888.0,1795.0,,20.233,8.41,15478.0,16157.0,11.823,2.4058263971462543,-679.0,0.9579748715726929,,,,,15.144,16000.0,,9.631,12688.0,10.267,,,2026-07-20T16:03:09Z
2023-03-28,,13655.0,1646.0,,20.01,7.843,14683.0,12967.0,12.167000000000002,2.551319648093842,1716.0,1.1323359296676179,,,,,14.922,15072.0,,9.431,11382.0,10.044,,,2026-07-20T16:03:09Z
2023-03-29,,13788.0,1662.0,,20.833,7.82,15981.0,12575.0,13.012999999999998,2.6640664961636826,3406.0,1.270854870775348,,,,,15.161,15390.0,,9.494,11137.0,10.028,,,2026-07-20T16:03:09Z
2023-03-30,,13901.0,1676.0,,20.883,7.885,16158.0,12973.0,12.998,2.648446417247939,3185.0,1.2455099051876974,,,,,15.272,15759.0,,9.419,10861.0,10.017,,,2026-07-20T16:03:09Z
2023-03-31,,13806.0,1665.0,,21.0,7.9,16162.0,12858.0,13.1,2.6582278481012658,3304.0,1.2569606470679733,,,,,15.45,16010.0,,9.306,10167.0,9.761,,,2026-07-20T16:03:09Z
2023-04-03,,13806.0,1665.0,,21.511,8.175,17042.0,14151.0,13.335999999999999,2.63131498470948,2891.0,1.2042965161472687,,,,,15.661,16444.0,,9.406,10467.0,9.783,,,2026-07-20T16:03:09Z
2023-04-04,,13806.0,1665.0,,22.222,8.875,17270.0,16728.0,13.347000000000001,2.5038873239436623,542.0,1.0324007651841225,,,,,16.061,16370.0,,9.781,10892.0,10.017,,,2026-07-20T16:03:09Z
2023-04-05,,13806.0,1665.0,,22.706,8.77,18787.0,16668.0,13.936,2.589053591790194,2119.0,1.127129829613631,,,,,16.283,17498.0,,10.156,12741.0,10.383,,,2026-07-20T16:03:09Z
2023-04-06,,13806.0,1665.0,,22.822,8.585,18868.0,15600.0,14.236999999999998,2.6583576004659286,3268.0,1.2094871794871795,,,,,16.328,17474.0,,10.581,14554.0,11.217,,,2026-07-20T16:03:09Z
2023-04-07,,13806.0,1665.0,,22.822,8.585,18868.0,15600.0,14.236999999999998,2.6583576004659286,3268.0,1.2094871794871795,,,,,16.328,17474.0,,10.581,14554.0,11.217,,,2026-07-20T16:03:09Z
2023-04-10,,13806.0,1665.0,,22.822,8.585,18868.0,15600.0,14.236999999999998,2.6583576004659286,3268.0,1.2094871794871795,,,,,16.328,17474.0,,10.581,14554.0,11.217,,,2026-07-20T16:03:09Z
2023-04-11,,13806.0,1665.0,,22.222,7.985,17378.0,12283.0,14.237000000000002,2.782968065122104,5095.0,1.4148009443946918,,,,,16.05,16446.0,,10.381,13862.0,11.089,,,2026-07-20T16:03:09Z
2023-04-12,,13806.0,1665.0,,21.9,8.055,16397.0,12349.0,13.844999999999999,2.718808193668529,4048.0,1.327799821847923,,,,,15.911,15746.0,,10.281,13403.0,10.722,,,2026-07-20T16:03:09Z
2023-04-13,,13806.0,1665.0,,22.028,8.53,16472.0,14620.0,13.498,2.5824150058616646,1852.0,1.1266757865937072,,,,,15.928,15620.0,,10.394,13600.0,10.728,,,2026-07-20T16:03:09Z
2023-04-14,,13806.0,1665.0,,22.15,8.18,16722.0,12844.0,13.969999999999999,2.7078239608801957,3878.0,1.3019308626596076,,,,,15.956,15704.0,,10.381,13549.0,10.744,,,2026-07-20T16:03:09Z
2023-04-17,,13806.0,1665.0,,21.911,8.085,16379.0,12468.0,13.826,2.7100803957946815,3911.0,1.3136830285530958,,,,,15.896,15669.0,,10.331,13480.0,10.522,,,2026-07-20T16:03:09Z
2023-04-18,,13806.0,1665.0,,21.567,7.715,15898.0,10749.0,13.852,2.795463383020091,5149.0,1.4790213043073774,,,,,15.662,15241.0,,10.119,12920.0,10.272,,,2026-07-20T16:03:09Z
2023-04-19,,13806.0,1665.0,,21.183,7.705,15091.0,10656.0,13.478,2.7492537313432837,4435.0,1.4161974474474475,,,,,15.439,14605.0,,10.056,12686.0,10.178,,,2026-07-20T16:03:09Z
2023-04-20,,13806.0,1665.0,,21.389,8.065,15873.0,12808.0,13.324,2.652076875387477,3065.0,1.2393035602748281,,,,,15.544,15243.0,,10.094,13236.0,10.661,,,2026-07-20T16:03:09Z
2023-04-21,,13806.0,1665.0,,21.7,8.675,17336.0,16633.0,13.024999999999999,2.5014409221902016,703.0,1.0422653760596405,,,,,15.756,16619.0,,10.275,14677.0,11.044,,,2026-07-20T16:03:09Z
2023-04-24,,13806.0,1665.0,,21.678,8.475,17006.0,15372.0,13.203000000000001,2.5578761061946906,1634.0,1.106297163674213,,,,,15.697,16188.0,,10.275,14643.0,11.353,,,2026-07-20T16:03:09Z
2023-04-25,,13806.0,1665.0,,21.756,8.33,16785.0,14317.0,13.426,2.611764705882353,2468.0,1.1723824823636237,,,,,15.661,15732.0,,10.306,14490.0,11.422,,,2026-07-20T16:03:09Z
2023-04-26,,13806.0,1665.0,,22.117,8.54,17872.0,15704.0,13.577000000000002,2.589812646370024,2168.0,1.1380539989811513,,,,,15.783,16415.0,,10.531,15762.0,11.661,,,2026-07-20T16:03:09Z
2023-04-27,,13806.0,1665.0,,22.65,9.1,19033.0,18650.0,13.549999999999999,2.489010989010989,383.0,1.0205361930294907,,,,,16.137,17454.0,,10.813,16987.0,11.894,,,2026-07-20T16:03:09Z
2023-04-28,,13806.0,1665.0,,22.728,9.043,19641.0,18742.0,13.685000000000002,2.5133252239301123,899.0,1.0479671326432611,,,,,16.206,18073.0,,10.894,17762.0,11.972,,,2026-07-20T16:03:09Z
2023-05-01,,13806.0,1665.0,,22.728,9.043,19641.0,18742.0,13.685000000000002,2.5133252239301123,899.0,1.0479671326432611,,,,,16.206,18073.0,,10.894,17762.0,11.972,,,2026-07-20T16:03:09Z
2023-05-02,,13806.0,1665.0,,22.661,8.885,18955.0,17470.0,13.776000000000002,2.550478334271244,1485.0,1.0850028620492274,,,,,16.15,17393.0,,10.85,17204.0,11.978,,,2026-07-20T16:03:09Z
2023-05-03,,13806.0,1665.0,,22.511,8.76,19341.0,17408.0,13.751,2.5697488584474883,1933.0,1.1110409007352942,,,,,16.056,17800.0,,10.869,17934.0,12.394,,,2026-07-20T16:03:09Z
2023-05-04,,13806.0,1665.0,,22.344,8.715,19861.0,17895.0,13.629000000000001,2.563855421686747,1966.0,1.1098630902486728,,,,,16.0,18469.0,,10.831,18539.0,12.383,,,2026-07-20T16:03:09Z
2023-05-05,,13806.0,1665.0,,22.319,8.91,19851.0,18922.0,13.408999999999999,2.504938271604938,929.0,1.049096290032766,,,,,16.038,18607.0,,10.844,18667.0,12.472,,,2026-07-20T16:03:09Z
2023-05-08,,13806.0,1665.0,,22.319,8.91,19851.0,18922.0,13.408999999999999,2.504938271604938,929.0,1.049096290032766,,,,,16.038,18607.0,,10.844,18667.0,12.472,,,2026-07-20T16:03:09Z
2023-05-09,,13806.0,1665.0,,22.444,9.435,19080.0,20740.0,13.008999999999999,2.378802331743508,-1660.0,0.9199614271938283,,,,,16.183,18012.0,,11.063,18368.0,12.706,,,2026-07-20T16:03:09Z
2023-05-10,,13806.0,1665.0,,22.556,9.435,19934.0,21273.0,13.121,2.3906730259671436,-1339.0,0.9370563625252668,,,,,16.272,18855.0,,11.181,19275.0,13.317,,,2026-07-20T16:03:09Z
2023-05-11,,13806.0,1665.0,,22.4,9.18,19408.0,19790.0,13.219999999999999,2.440087145969499,-382.0,0.9806973218797372,,,,,16.194,18440.0,,11.05,18458.0,13.356,,,2026-07-20T16:03:09Z
2023-05-12,,13806.0,1665.0,,22.194,8.952,19279.0,18861.0,13.241999999999999,2.4792225201072386,418.0,1.0221621335029956,,,,,16.1,18458.0,,10.738,17395.0,13.15,,,2026-07-20T16:03:09Z
2023-05-15,,19777.0,2385.0,,21.856,8.86,18799.0,18551.0,12.996000000000002,2.466817155756208,248.0,1.0133685515605628,,,,,15.828,17920.0,,10.506,16774.0,12.922,,,2026-07-20T16:03:09Z
2023-05-16,,19033.0,2295.0,,21.411,8.725,17773.0,17738.0,12.686000000000002,2.4539828080229227,35.0,1.0019731649565904,,,,,15.6,17175.0,,10.325,15908.0,12.683,,,2026-07-20T16:03:09Z
2023-05-17,,18111.0,2184.0,,21.161,8.795,17102.0,17944.0,12.366000000000001,2.4060261512222856,-842.0,0.953076237182345,,,,,15.472,16667.0,,10.05,14845.0,12.156,,,2026-07-20T16:03:09Z
2023-05-18,,17767.0,2142.0,,21.033,8.84,16188.0,17616.0,12.193000000000001,2.3792986425339366,-1428.0,0.9189373297002725,,,,,15.386,15803.0,,10.019,14300.0,11.867,,,2026-07-20T16:03:09Z
2023-05-19,,17459.0,2105.0,,20.794,8.805,15775.0,17487.0,11.989,2.3616127200454287,-1712.0,0.9020987018928347,,,,,15.224,15433.0,,9.944,14045.0,11.783,,,2026-07-20T16:03:09Z
2023-05-22,,17126.0,2065.0,,20.656,8.753,15513.0,17231.0,11.902999999999999,2.3598766137324345,-1718.0,0.9002959781788636,,,,,15.122,15173.0,,9.85,13789.0,11.689,,,2026-07-20T16:03:09Z
2023-05-23,,16922.0,2040.0,,20.611,8.85,15612.0,17883.0,11.761000000000001,2.3289265536723165,-2271.0,0.8730078845831236,,,,,15.081,15245.0,,9.681,13195.0,11.461,,,2026-07-20T16:03:09Z
2023-05-24,,16010.0,1930.0,,20.35,8.635,14899.0,16621.0,11.715000000000002,2.3566878980891723,-1722.0,0.896396125383551,,,,,15.083,15060.0,,9.481,12290.0,10.961,,,2026-07-20T16:03:09Z
2023-05-25,,14577.0,1758.0,,19.972,8.27,13926.0,14569.0,11.702000000000002,2.4149939540507863,-643.0,0.9558651932184776,,,,,14.828,14169.0,,9.206,10884.0,10.594,,,2026-07-20T16:03:09Z
2023-05-26,,13956.0,1683.0,,19.489,8.36,13556.0,15519.0,11.129000000000001,2.33122009569378,-1963.0,0.8735098911012308,,,,,14.6,14127.0,,8.919,10192.0,10.444,,,2026-07-20T16:03:09Z
2023-05-29,,13956.0,1683.0,,19.489,8.36,13556.0,15519.0,11.129000000000001,2.33122009569378,-1963.0,0.8735098911012308,,,,,14.6,14127.0,,8.919,10192.0,10.444,,,2026-07-20T16:03:09Z
2023-05-30,,13221.0,1594.0,,19.317,8.0,12999.0,13501.0,11.317,2.414625,-502.0,0.9628175690689579,,,,,14.489,13625.0,,8.688,9184.0,10.313,,,2026-07-20T16:03:09Z
2023-05-31,,10099.0,1218.0,,18.567,7.415,11905.0,10844.0,11.152000000000001,2.5039784221173296,1061.0,1.097842124677241,,,,,14.011,12733.0,,8.181,7625.0,8.65,,,2026-07-20T16:03:09Z
2023-06-01,,9487.0,1144.0,,18.072,7.55,11254.0,11807.0,10.521999999999998,2.39364238410596,-553.0,0.953163377657322,,,,,13.933,12840.0,,7.975,7036.0,8.263,,,2026-07-20T16:03:09Z
2023-06-02,,9254.0,1116.0,,18.083,7.57,10960.0,11642.0,10.512999999999998,2.388771466314399,-682.0,0.9414190001717918,,,,,13.961,12610.0,,7.919,6431.0,8.088,,,2026-07-20T16:03:09Z
2023-06-05,,9766.0,1178.0,,18.278,7.995,10999.0,13517.0,10.282999999999998,2.286178861788618,-2518.0,0.8137160612561959,,,,,14.044,12497.0,,7.919,6116.0,8.025,,,2026-07-20T16:03:09Z
2023-06-06,,11470.0,1383.0,,19.175,8.055,16397.0,12349.0,11.120000000000001,2.380509000620733,4048.0,1.327799821847923,,,,,15.911,15746.0,,10.281,13403.0,10.722,,,2026-07-20T16:03:09Z
2023-06-07,,11503.0,1387.0,,19.272,8.55,12555.0,16004.0,10.721999999999998,2.254035087719298,-3449.0,0.784491377155711,,,,,14.484,13270.0,,8.05,6241.0,8.413,,,2026-07-20T16:03:09Z
2023-06-08,,12112.0,1460.0,,19.522,8.66,12801.0,16357.0,10.861999999999998,2.254272517321016,-3556.0,0.7826007214036804,,,,,14.572,13265.0,,8.188,6572.0,8.588,,,2026-07-20T16:03:09Z
2023-06-09,,12560.0,1514.0,,19.7,8.735,13488.0,17022.0,10.965,2.2552947910704066,-3534.0,0.7923863235812478,,,,,14.683,13881.0,,8.275,7108.0,8.631,,,2026-07-20T16:03:09Z
2023-06-12,,12702.0,1532.0,,19.861,8.64,13776.0,16513.0,11.221,2.298726851851852,-2737.0,0.8342518016108521,,,,,14.833,14248.0,,8.319,7252.0,8.681,,,2026-07-20T16:03:09Z
2023-06-13,,13163.0,1587.0,,20.05,8.535,14870.0,16586.0,11.515,2.3491505565319275,-1716.0,0.8965392499698541,,,,,14.944,15234.0,,8.481,8540.0,8.881,,,2026-07-20T16:03:09Z
2023-06-14,,13106.0,1580.0,,20.378,8.515,14955.0,16009.0,11.863,2.3931884908984142,-1054.0,0.934162033855956,,,,,15.133,15192.0,,8.669,8806.0,8.844,,,2026-07-20T16:03:09Z
2023-06-15,,13258.0,1599.0,,20.461,8.38,15089.0,15296.0,12.080999999999998,2.441646778042959,-207.0,0.986467050209205,,,,,15.183,15296.0,,8.775,9301.0,8.944,,,2026-07-20T16:03:09Z
2023-06-16,,13258.0,1599.0,,20.389,8.125,14611.0,13713.0,12.264,2.5094153846153846,898.0,1.065485305914096,,,,,15.137,14852.0,,8.756,8914.0,8.919,,,2026-07-20T16:03:09Z
2023-06-19,,13258.0,1599.0,,20.322,8.06,13965.0,12949.0,12.261999999999999,2.5213399503722083,1016.0,1.0784616572708317,,,,,15.097,14252.0,,8.769,8682.0,8.938,,,2026-07-20T16:03:09Z
2023-06-20,,13258.0,1599.0,,20.422,7.895,13787.0,11791.0,12.527000000000001,2.586700443318556,1996.0,1.1692816554999577,,,,,15.141,14008.0,,8.913,9184.0,9.288,,,2026-07-20T16:03:09Z
2023-06-21,,13258.0,1599.0,,20.822,8.105,14853.0,13095.0,12.716999999999999,2.5690314620604564,1758.0,1.134249713631157,,,,,15.4,14957.0,,9.219,10856.0,10.113,,,2026-07-20T16:03:09Z
2023-06-22,,13258.0,1599.0,,21.611,8.51,16015.0,14826.0,13.101,2.5394829612220917,1189.0,1.080196951301767,,,,,15.961,16059.0,,9.781,12549.0,10.95,,,2026-07-20T16:03:09Z
2023-06-23,,13258.0,1599.0,,21.733,8.795,16838.0,16770.0,12.938,2.4710631040363844,68.0,1.0040548598688133,,,,,16.072,16912.0,,9.869,13504.0,11.169,,,2026-07-20T16:03:09Z
2023-06-26,,13258.0,1599.0,,21.694,8.645,16998.0,16205.0,13.049,2.5094274146905726,793.0,1.0489355137303302,,,,,16.098,17209.0,,9.9,13772.0,11.238,,,2026-07-20T16:03:09Z
2023-06-27,,13258.0,1599.0,,21.122,8.162,16047.0,13893.0,12.959999999999999,2.5878461161480026,2154.0,1.1550421075361692,,,,,15.744,16445.0,,9.75,13264.0,10.85,,,2026-07-20T16:03:09Z
2023-06-28,,13258.0,1599.0,,20.511,8.21,14940.0,14221.0,12.300999999999998,2.4982947624847744,719.0,1.0505590324168483,,,,,15.4,15631.0,,9.531,12402.0,10.3,,,2026-07-20T16:03:09Z
2023-06-29,,13258.0,1599.0,,20.483,8.345,14757.0,14801.0,12.138,2.454523666866387,-44.0,0.9970272278900074,,,,,15.383,15463.0,,9.344,11598.0,9.788,,,2026-07-20T16:03:09Z
